year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2021,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,184.0,
2025,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,140.0,
2024,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,169.0,
2023,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,159.0,
2022,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,142.0,
2021,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,167.0,
2025,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,144.0,
2024,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,87.0,
2023,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,147.0,
2022,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,126.0,
2021,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,149.0,
2025,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,158.0,
2024,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,149.0,
2023,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,143.0,
2022,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,130.0,
2021,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,105.0,
2025,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,185.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,177.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,198.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,187.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,193.0,
2025,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,122.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,98.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,149.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,122.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,150.0,
2025,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,236.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,208.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,214.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,237.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,240.0,
2025,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,151.0,
2024,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,138.0,
2023,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,157.0,
2022,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,140.0,
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,169.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,138.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,101.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,150.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,122.0,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,139.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,171.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,164.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,152.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,132.0,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,134.0,
2025,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,162.0,
2024,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,152.0,
2023,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,173.0,
2022,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,130.0,
2021,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,170.0,
2025,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,135.0,
2024,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,112.0,
2023,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,122.0,
2022,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,95.0,
2021,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,128.0,
2025,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,172.0,
2024,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,167.0,
2023,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,185.0,
2022,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,165.0,
2021,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,179.0,
2025,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,168.0,
2024,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,114.0,
2023,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,157.0,
2022,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,167.0,
2021,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,160.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,251.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,235.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,240.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,220.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,248.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,153.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,110.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,145.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,168.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,144.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,188.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,174.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,176.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,180.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,180.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,145.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,155.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,153.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,153.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,GRAIN,YIELD,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",BU / ACRE,132.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OTHER STATES,OT,98,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,ALABAMA,AL,01,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,15.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ALABAMA,AL,01,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,16.0,
2023,YEAR,ALL PRODUCTION PRACTICES,ALABAMA,AL,01,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,16.0,
2022,YEAR,ALL PRODUCTION PRACTICES,ALABAMA,AL,01,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,15.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ALABAMA,AL,01,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,18.0,
2025,YEAR,ALL PRODUCTION PRACTICES,ARIZONA,AZ,04,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,29.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ARIZONA,AZ,04,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,27.0,
2023,YEAR,ALL PRODUCTION PRACTICES,ARIZONA,AZ,04,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,27.0,
2022,YEAR,ALL PRODUCTION PRACTICES,ARIZONA,AZ,04,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,28.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ARIZONA,AZ,04,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,28.0,
2025,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,13.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,20.0,
2023,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,16.0,
2022,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,16.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,20.0,
2025,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,27.0,
2024,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,26.0,
2023,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,26.0,
2022,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,26.0,
2021,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,28.0,
2025,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,23.0,
2024,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,22.5,
2023,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,24.5,
2022,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,19.5,
2021,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,24.5,
2025,YEAR,ALL PRODUCTION PRACTICES,CONNECTICUT,CT,09,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,21.0,
2024,YEAR,ALL PRODUCTION PRACTICES,CONNECTICUT,CT,09,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,20.0,
2023,YEAR,ALL PRODUCTION PRACTICES,CONNECTICUT,CT,09,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,17.0,
2022,YEAR,ALL PRODUCTION PRACTICES,CONNECTICUT,CT,09,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,20.0,
2021,YEAR,ALL PRODUCTION PRACTICES,CONNECTICUT,CT,09,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,17.0,
2025,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,25.0,
2024,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,23.0,
2023,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,25.0,
2022,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,19.0,
2021,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,21.0,
2025,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,SILAGE,YIELD,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TONS / ACRE,15.0,
